2,1,2,1,2,1,3,4,10,9,11,10,15
2,1,2,1,2,1,5,4,13,12,14,13,18
2,1,2,1,2,1,5,4,13,12,15,13,19
2,1,2,1,2,1,5,4,13,13,15,13,19
1,1,1,1,2,1,4,4,12,11,13,11,16
1,1,2,1,2,1,4,4,12,12,14,12,17
2,1,2,1,2,1,4,4,12,12,14,12,18
2,1,1,1,2,2,6,6,12,11,11,9,18
2,1,2,1,2,2,6,6,12,11,11,9,18
2,1,2,1,2,2,4,5,12,11,10,9,17
2,1,2,1,2,2,6,6,12,11,10,9,18
2,1,2,1,2,2,5,6,12,11,10,9,18
2,1,2,1,2,2,5,6,12,10,10,9,20
2,1,2,1,2,2,5,6,12,10,11,9,22
2,1,2,1,2,2,5,6,12,11,12,10,22
2,1,2,1,2,2,5,6,12,11,12,10,23
2,1,2,1,2,2,4,6,13,11,12,10,22
2,1,2,1,2,2,5,6,12,11,12,10,22
2,1,2,1,2,1,3,5,10,8,8,6,17
2,1,2,1,2,1,5,5,10,8,7,6,17
2,1,2,1,2,1,5,5,10,8,7,6,17
2,1,2,1,2,1,3,5,10,8,8,6,17
2,1,2,1,2,1,3,5,10,8,8,6,17
2,1,2,1,2,1,3,4,10,8,7,6,17
2,1,2,1,2,2,5,6,11,9,10,7,18
2,1,2,1,2,2,5,6,11,9,10,9,18
2,1,2,1,2,2,5,6,11,9,10,9,18
2,1,2,1,2,2,5,6,11,9,10,7,18
2,1,2,1,2,2,4,6,11,10,10,9,18
2,1,2,1,2,2,4,6,12,10,10,9,18
2,1,2,1,2,1,6,5,12,8,8,6,16
2,1,2,1,2,1,5,5,12,9,9,6,16
2,1,2,1,2,1,5,5,12,9,9,6,16
2,1,2,1,2,1,5,5,12,9,9,7,15
2,1,2,1,2,1,5,5,12,9,9,6,16
2,1,2,1,2,1,6,5,12,8,9,6,16
2,2,3,2,3,3,7,8,14,13,17,15,34
2,2,3,2,3,3,7,8,14,13,18,16,35
2,2,3,2,3,3,7,8,14,13,18,16,34
2,2,3,2,3,3,7,8,14,13,18,16,35
2,2,3,2,3,3,7,8,14,13,17,15,34
2,2,3,2,3,3,7,8,14,13,17,16,34
2,1,2,1,2,1,5,6,15,11,11,9,21
2,1,2,1,2,2,5,6,16,12,12,9,24
2,1,2,1,2,2,5,6,16,12,12,10,25
2,1,1,1,2,2,4,6,16,12,12,9,23
2,1,2,1,2,1,4,6,16,12,12,9,23
2,2,3,2,3,3,6,8,22,20,22,20,37
3,2,2,2,3,3,6,9,23,22,23,21,38
3,2,3,2,3,3,5,9,23,21,23,21,38
3,2,2,2,3,3,5,9,23,21,23,21,38
3,2,3,2,3,2,5,8,23,22,23,20,38
2,2,3,2,3,3,6,9,22,17,17,12,37
2,2,3,2,3,3,6,9,21,16,16,12,39
3,2,3,2,3,3,7,9,22,16,16,12,39
3,2,2,2,3,3,7,9,21,16,16,12,39
3,2,3,2,3,3,6,9,21,16,16,12,39
2,1,2,1,2,1,6,6,15,9,9,6,19
2,1,2,1,2,2,6,6,15,9,9,6,20
2,1,2,1,2,2,6,6,15,9,9,6,21
2,1,2,1,2,2,4,6,15,10,9,7,22
2,2,3,2,3,2,5,8,16,14,14,12,28
2,2,3,2,3,2,6,8,16,14,14,12,28
2,2,3,2,3,2,6,8,16,14,15,12,29
2,2,2,2,2,2,6,8,16,14,14,11,27
2,2,2,2,2,2,6,8,16,14,14,12,28
2,2,3,2,3,2,6,8,16,14,15,12,28
2,2,2,2,2,2,6,7,14,12,12,10,25
2,2,2,2,2,2,6,7,15,13,13,11,27
2,2,1,2,2,2,6,7,15,13,13,11,26
2,2,2,2,2,2,6,7,15,13,14,11,26
2,2,2,2,2,2,5,7,15,13,14,11,26
2,2,2,2,2,2,4,7,15,13,14,11,26
1,1,2,1,2,1,5,5,13,8,9,6,17
2,1,2,1,2,1,5,5,13,8,9,6,18
2,1,2,1,2,1,5,5,13,9,9,6,18
2,1,2,1,2,1,5,5,14,9,9,6,18
2,1,2,1,2,1,5,5,14,9,10,6,19
2,1,2,1,2,2,4,6,21,22,25,24,28
2,1,2,1,2,2,4,6,22,22,25,24,28
2,1,2,1,2,2,5,6,22,23,27,26,28
2,1,2,1,2,2,5,6,23,23,27,27,29
2,1,2,2,2,2,5,6,23,24,28,27,30
1,1,2,1,2,1,5,5,12,8,8,6,16
2,1,2,1,2,1,5,5,13,9,9,6,17
2,1,2,1,2,1,5,5,14,9,9,7,16
2,1,2,1,2,1,5,5,14,9,10,7,18
2,1,2,1,2,1,5,5,14,10,10,7,18
2,1,2,1,2,1,5,7,13,11,11,9,21
2,1,2,1,2,1,5,7,14,13,12,11,23
2,1,2,1,2,2,5,7,14,12,12,11,22
2,1,2,1,2,2,5,6,14,12,12,10,21
2,1,2,1,2,2,4,6,13,12,11,10,20
2,1,2,1,2,2,6,6,16,13,14,11,23
2,1,2,1,2,2,6,6,16,14,14,12,23
2,1,2,1,2,2,5,6,16,14,15,11,23
2,1,2,1,2,2,6,6,16,14,15,12,23
2,1,2,1,2,2,5,6,16,14,14,12,23
1,1,2,1,2,1,5,5,14,9,10,6,18
2,1,2,1,2,1,5,6,15,10,10,7,19
2,1,2,1,2,1,5,5,15,10,11,7,19
2,1,2,1,2,1,5,6,15,10,11,7,19
3,2,3,3,3,4,9,11,24,23,25,23,45
3,3,3,3,3,4,9,11,25,24,27,26,48
3,3,3,3,3,4,9,11,26,25,28,27,49
3,3,3,3,3,4,9,10,26,25,29,27,49
3,3,3,3,3,4,9,10,26,25,29,27,49
